3 25
-0.0519803	-0.660756	2.87608	-0.0145997	-0.00730187	0.992263	-0.123072	2
-0.0575525	-0.362	2.80089	-0.0220881	-0.00637281	0.992125	-0.123124	2
-0.0620489	-0.0672663	2.71267	-0.0287637	-0.00210562	0.986587	-0.16067	2
-0.0608499	0.0740565	2.66584	0	0	0	0	2
-0.231045	-0.154666	2.74243	0.103895	0.730511	-0.668904	0.0901511	2
-0.285811	-0.384554	2.75008	-0.0178141	0.951417	-0.116399	-0.284499	2
-0.0811286	-0.586412	2.59465	-0.433279	0.63495	0.058576	0.636928	2
-0.0441751	-0.636206	2.47976	0.528226	-0.671835	0.173995	-0.489224	2
0.103157	-0.158198	2.72389	0.0652247	0.732336	0.664862	-0.131861	2
0.13499	-0.393388	2.68838	-0.0918551	0.942023	0.0391697	0.320346	2
0.0152354	-0.56819	2.55205	-0.276757	0.918354	-0.276626	0.0592443	2
-0.0401727	-0.631557	2.48574	-0.326757	0.890031	-0.312318	0.0594395	2
-0.134608	-0.652966	2.84362	0.0539387	-0.645097	0.735389	-0.200357	2
-0.416624	-0.705494	2.61255	0.651179	-0.415439	-0.0682926	0.631437	2
-0.220705	-0.848354	2.92237	-0.521437	-0.476063	0.21574	0.67448	1
-0.285293	-0.828475	2.76477	0	0	0	0	2
0.031768	-0.652633	2.83887	-0.0666604	0.639255	0.734644	-0.217275	2
0.214795	-0.673122	2.50836	0.621825	-0.424078	0.293694	-0.589267	2
0.102178	-0.860459	2.80598	0.280125	0.20464	0.409715	0.843674	1
0.1473	-0.926789	2.82719	0	0	0	0	1
-0.0610157	-0.140404	2.73711	-0.0291639	-0.00346655	0.989742	-0.139814	2
-0.0458844	-0.668406	2.44083	0	0	0	0	2
-0.0151592	-0.589876	2.50348	0	0	0	0	2
-0.0630204	-0.682223	2.44486	0	0	0	0	2
-0.0430547	-0.613495	2.44276	0	0	0	0	2
