1 25
-0.182479	0.00719142	2.60358	0.16318	-0.0606061	0.972003	-0.157829	2
-0.20111	0.272092	2.51181	0.269643	-0.077684	0.948003	-0.150161	2
-0.218036	0.529813	2.41	0.378929	-0.10558	0.90257	-0.175024	2
-0.251606	0.629841	2.39924	0	0	0	0	2
-0.271143	0.425092	2.36275	-0.207171	0.723222	-0.505572	0.422406	2
-0.0447369	0.37626	2.37254	-0.0997488	0.762103	0.620263	0.156599	2
0.143186	0.483579	2.43565	-0.300279	0.397624	0.804904	0.322269	2
0.34074	0.575469	2.49605	-0.299785	0.429606	0.78316	0.335005	2
-0.056221	0.521674	2.54555	0.330678	0.592035	0.727514	0.104258	2
0.164082	0.564338	2.50392	0.222278	0.565705	0.737605	-0.294124	2
0.332766	0.570076	2.49739	0.64184	0.289023	0.324082	-0.632043	2
0.361769	0.576892	2.49668	0.699171	0.267185	0.35427	-0.560592	2
-0.234847	0.00492621	2.55097	0.201509	-0.631971	0.66644	-0.340387	2
-0.238745	-0.27701	2.65222	0.136655	0.806614	-0.103888	-0.565602	2
-0.320574	-0.581922	2.76631	0.126966	0.929132	-0.172375	-0.301464	2
-0.297907	-0.654053	2.76101	0	0	0	0	2
-0.125082	0.00879831	2.59112	0.0451669	0.670825	0.715286	-0.190579	2
-0.0689508	-0.259669	2.80069	0.122107	0.56057	0.310169	0.758054	2
-0.0753512	-0.509489	2.94453	0.130399	0.449852	0.223137	0.854891	2
-0.0104836	-0.563995	2.86531	0	0	0	0	2
-0.214031	0.466464	2.43737	0.379842	-0.0992561	0.906501	-0.155318	2
0.394246	0.584418	2.48673	0	0	0	0	2
0.333999	0.594174	2.45901	0	0	0	0	2
0.402767	0.579581	2.47263	0	0	0	0	2
0.358959	0.548858	2.49189	0	0	0	0	2
