4 25
-0.254872	-0.550295	2.9015	0.301923	-0.0262252	0.945729	-0.117263	2
-0.248354	-0.251789	2.82845	0.38881	-0.0370474	0.913449	-0.114306	2
-0.241474	0.0422163	2.74233	0.480945	-0.0646932	0.862522	-0.143399	2
-0.219038	0.164999	2.71598	0	0	0	0	2
-0.291565	-0.0916594	2.66437	-0.263971	0.715393	-0.43819	0.475943	2
-0.252501	-0.315102	2.65154	-0.0507663	0.958369	0.0753671	0.270686	2
-0.0743005	-0.371941	2.74966	-0.603488	-0.424457	-0.0354091	0.67408	1
-0.0401706	-0.358381	2.80915	0.747451	0.452656	-0.195712	-0.445102	1
-0.13314	-0.0928417	2.94532	0.335218	0.729888	0.495985	0.329986	2
0.0109834	-0.278299	2.93716	-0.254001	0.630088	0.202287	0.705374	2
0.111142	-0.388341	2.8396	0.0159841	0.620984	0.436483	-0.65085	2
0.100313	-0.336673	2.8592	0.788442	0.201353	-0.580623	-0.026331	2
-0.29471	-0.539254	2.83551	0.311915	-0.539867	0.688193	-0.371004	2
-0.0621893	-0.561106	2.5995	-0.221244	0.653086	0.64664	-0.326169	2
-0.357741	-0.678249	2.79705	0.487871	0.00148399	0.324805	0.810236	2
-0.403786	-0.586708	2.75479	0	0	0	0	1
-0.209448	-0.548591	2.90122	0.0840354	0.688481	0.715317	-0.0851611	2
0.0647803	-0.443217	3.04064	0.744555	0.0321191	-0.328117	-0.58047	2
-0.0547319	-0.633249	3.04121	0.274838	-0.116136	0.0348016	0.953816	1
0.00286217	-0.634359	3.05337	0	0	0	0	1
-0.243493	-0.0306725	2.76607	0.482554	-0.0574324	0.865015	-0.12487	2
-0.0144178	-0.349613	2.81864	0	0	0	0	2
-0.0623747	-0.36908	2.78438	0	0	0	0	2
0.142734	-0.345396	2.84243	0	0	0	0	2
0.124092	-0.312429	2.8355	0	0	0	0	2
