2 25
-0.157094	-0.0769338	2.31586	0.039856	-0.0665673	0.98814	-0.13251	2
-0.194707	0.220258	2.23281	0.295096	-0.0986947	0.94389	-0.110678	2
-0.229483	0.509579	2.13736	0.591528	-0.148545	0.785457	-0.105292	2
-0.223597	0.627949	2.14166	0	0	0	0	2
-0.223801	0.354581	2.04212	-0.358383	0.69653	-0.294297	0.547537	2
-0.128704	0.153965	2.02331	-0.143941	0.852737	0.170539	0.472268	2
0.0317513	0.124572	2.2368	0.667308	0.595748	0.000564346	-0.446972	2
0.0637003	0.115168	2.29363	0.6528	0.628908	-0.0496542	-0.419359	1
-0.144848	0.455079	2.33945	0.383362	0.55258	0.629048	0.389856	1
-0.0190712	0.212942	2.40095	-0.210005	0.164492	0.151817	0.951731	1
0.183181	0.205995	2.34767	0.63962	-0.440907	-0.272555	-0.567627	2
0.127678	0.184248	2.32545	0.56358	-0.441081	0.107076	0.690188	2
-0.174171	-0.0737143	2.2776	0.385417	-0.561575	0.624306	-0.38253	2
-0.257916	-0.43431	2.34091	-0.0117053	0.737505	-0.140693	-0.66042	2
-0.432807	-0.811293	2.44912	0.125933	0.968803	-0.212627	-0.0187626	2
-0.314139	-0.822041	2.44071	0	0	0	0	2
-0.134483	-0.0765569	2.28238	-0.248895	0.573237	0.665369	-0.408333	2
-0.0523993	-0.224826	2.47452	-0.309236	-0.29258	0.33914	0.838901	2
-0.357729	-0.728661	2.44377	0.268608	-0.197616	0.0286772	0.942324	2
-0.293989	-0.819787	2.48437	0	0	0	0	2
-0.221217	0.438633	2.16328	0.592596	-0.138304	0.78874	-0.0871258	2
0.117416	0.137192	2.33681	0	0	0	0	2
0.0397254	0.0867791	2.28952	0	0	0	0	2
0.171642	0.161431	2.30636	0	0	0	0	2
0.113215	0.146459	2.30911	0	0	0	0	2
