2 25
1.68481	0.149723	3.16634	-0.506953	0.064457	0.808098	-0.292952	2
1.6304	0.381087	3.01432	-0.520183	0.0692692	0.799646	-0.291851	2
1.57047	0.607105	2.85328	-0.528823	0.076589	0.780663	-0.324107	2
1.52119	0.714004	2.82324	0	0	0	0	2
1.53377	0.586556	3.04372	0.573626	0.574907	-0.529204	-0.24572	2
1.41914	0.777398	3.12452	0.852555	0.0486071	0.419588	0.307788	2
1.3847	1.01298	3.10018	0.772908	-0.085175	0.628324	0.0238402	2
1.37916	1.10388	3.0841	0.774036	-0.086809	0.62637	-0.031502	2
1.63399	0.496556	2.81429	-0.141823	0.633458	0.477492	-0.592131	2
1.63074	0.455485	2.56425	-0.530249	0.630085	-0.371215	0.428984	2
1.56221	0.601212	2.37666	0.888635	-0.436609	0.0710213	0.121061	2
1.51496	0.720725	2.33175	0.961993	-0.190477	0.116315	0.157348	2
1.64922	0.163108	3.17358	-0.327574	-0.559354	0.752051	-0.119321	2
1.60901	-0.107827	3.25153	0.0570429	-0.100236	0.145094	0.982673	2
1.82289	0.0990338	3.22726	0.692552	0.223056	0.605661	-0.322168	2
1.7405	-0.0063926	3.12876	0	0	0	0	2
1.68971	0.133424	3.10119	-0.374573	0.524995	0.488546	-0.587706	2
1.69842	-0.0806994	3.04205	-0.0901051	0.542815	-0.101469	0.828816	2
1.58261	-0.0992697	3.31125	0.682944	0.687036	-0.04435	0.244135	1
1.61446	-0.123165	3.14944	0	0	0	0	2
1.58646	0.55135	2.89534	-0.531798	0.0750933	0.786232	-0.3056	2
1.38712	1.15084	3.06252	0	0	0	0	2
1.41955	1.11825	3.07345	0	0	0	0	2
1.50147	0.772884	2.31878	0	0	0	0	2
1.51744	0.735053	2.37467	0	0	0	0	2
