2 25
-0.152686	0.00943364	2.26723	-0.00936557	-0.0653308	0.989657	-0.12737	2
-0.190161	0.282324	2.19585	-0.021934	-0.0637079	0.989458	-0.12819	2
-0.226372	0.54497	2.11314	-0.0412578	-0.0591387	0.982827	-0.169858	2
-0.230223	0.661533	2.11383	0	0	0	0	2
-0.260222	0.426649	2.06966	-0.385287	0.884351	-0.262739	0.0211106	2
-0.191156	0.200111	2.01807	-0.159112	0.892211	0.0858799	0.413846	2
-0.0297106	0.113218	2.15644	-0.243486	0.331125	0.501564	0.761252	2
0.0225887	0.109271	2.21522	-0.247406	0.255206	0.643224	0.678176	2
-0.223689	0.374065	2.00753	-0.425121	0.904467	-0.00459843	-0.0345036	2
-0.128517	0.314194	2.19977	-0.0487153	0.294728	0.602669	0.739968	2
0.0564113	0.226683	2.30755	0.473211	0.734028	0.294709	-0.387842	2
0.114568	0.185854	2.29851	0.208256	0.721137	0.414283	-0.514743	2
-0.173077	-0.000205336	2.23716	-0.277089	0.694296	-0.543162	0.382295	2
-0.229693	-0.400139	2.29787	0.0032723	0.701361	-0.102105	-0.705448	2
-0.311149	-0.675226	2.35238	0.0560481	0.953685	-0.160814	-0.247958	2
-0.280523	-0.77596	2.3531	0	0	0	0	2
-0.128431	0.0186726	2.23211	-0.258134	0.507931	0.734257	-0.369108	2
-0.124647	-0.305593	2.45206	0.199833	0.662464	0.215168	0.689138	2
-0.173934	-0.506634	2.50805	0.086128	-0.207779	0.154307	0.962081	2
-0.150193	-0.578866	2.56072	0	0	0	0	2
-0.217407	0.480598	2.13578	-0.0419045	-0.0598046	0.986248	-0.148267	2
0.0622841	0.0971911	2.26723	0	0	0	0	2
0.033125	0.133114	2.22134	0	0	0	0	2
0.173057	0.1527	2.26258	0	0	0	0	2
0.0641305	0.121448	2.23252	0	0	0	0	2
