4 25
-0.2178	-0.0811763	2.22216	0.514912	-0.131592	0.842711	-0.0859559	2
-0.258638	0.210116	2.13624	0.565701	-0.136623	0.809492	-0.0777108	2
-0.295569	0.491137	2.03932	0.617265	-0.159337	0.763563	-0.102794	2
-0.289836	0.619908	2.0321	0	0	0	0	2
-0.274539	0.331289	1.93772	-0.378314	0.684582	-0.256004	0.568056	2
-0.184914	0.121286	1.94356	-0.0572098	0.918866	0.192372	0.339713	2
-0.0365249	0.27033	2.10684	0.865426	0.277414	-0.175854	-0.378358	2
0.0126534	0.334618	2.15102	0.90652	0.204461	-0.163717	-0.33108	2
-0.229197	0.452518	2.2186	0.409675	0.512192	0.648341	0.386625	1
-0.194203	0.236573	2.03595	-0.00851242	-0.153829	-0.34794	0.924771	2
-0.0260651	0.351666	2.20653	0.591159	0.532294	0.605877	0.0103908	2
0.00487251	0.381053	2.19228	0.470073	0.233633	0.778231	-0.344677	2
-0.232545	-0.0777847	2.15086	-0.491276	0.561844	-0.530957	0.401328	2
-0.315399	-0.489334	2.23557	0.0782894	0.970129	-0.115714	-0.198319	2
-0.43639	-0.829668	2.33061	0.115178	0.973814	-0.176429	-0.0854028	2
-0.344664	-0.869873	2.31895	0	0	0	0	2
-0.196339	-0.0822747	2.22971	0.19419	0.722939	0.661951	0.0383371	2
-0.134087	-0.429173	2.47547	-0.0391907	0.115185	0.307863	0.943619	2
-0.20963	-0.701169	2.56468	0.102818	-0.163132	0.173372	0.965794	2
-0.137848	-0.744162	2.60517	0	0	0	0	2
-0.287041	0.423151	2.06523	0.618243	-0.14949	0.767056	-0.0839887	2
0.0311801	0.394286	2.16382	0	0	0	0	2
0.00688474	0.351896	2.16932	0	0	0	0	2
0.0286954	0.422652	2.17286	0	0	0	0	2
0.0493001	0.378876	2.16567	0	0	0	0	2
