3 25
-0.384933	-0.0795323	2.29863	0.34614	-0.13168	0.916969	-0.148379	2
-0.423515	0.176607	2.19763	0.244336	-0.114758	0.949181	-0.161823	2
-0.460775	0.42634	2.08183	0.131848	-0.0933157	0.962091	-0.21975	2
-0.443007	0.532751	2.09409	0	0	0	0	1
-0.508399	0.410494	2.07357	0.069825	-0.406583	0.878899	-0.239482	2
-0.335752	0.365097	1.89335	-0.320246	0.737135	0.554943	-0.214741	2
-0.374748	0.605679	2.01069	0.180439	-0.0314438	0.955061	0.233047	2
-0.398869	0.657204	2.03386	0.210518	-0.156584	0.93545	0.236845	2
-0.351237	0.324895	2.16851	0.251513	0.813399	0.522643	0.044352	1
-0.325046	0.410521	1.9203	0.65718	-0.430759	0.479966	-0.390121	2
-0.391405	0.648083	2.03109	0.740981	0.0799932	0.624691	0.233043	2
-0.40891	0.676036	2.03736	0.753111	-0.0912461	0.590857	0.274566	2
-0.415485	-0.0871359	2.234	-0.357015	0.62762	-0.565381	0.398719	2
-0.396489	-0.419344	2.32329	0.130698	0.904388	-0.0280778	-0.40523	2
-0.452184	-0.733719	2.44205	0.119602	0.870911	-0.155735	-0.450508	2
-0.423856	-0.803601	2.40928	0	0	0	0	2
-0.344354	-0.0708902	2.29771	0.136391	0.616755	0.765193	-0.124461	2
-0.356197	-0.454421	2.33905	0.0360948	0.411114	0.0425624	0.909874	2
-0.298146	-0.741084	2.43814	0.131232	0.944972	0.136513	0.266778	2
-0.366646	-0.770082	2.39937	0	0	0	0	2
-0.452335	0.364846	2.11289	0.129825	-0.0979746	0.966798	-0.197102	2
-0.440156	0.715263	2.02994	0	0	0	0	2
-0.399574	0.68515	2.00067	0	0	0	0	2
-0.448506	0.735771	2.02732	0	0	0	0	2
-0.370981	0.682003	2.0293	0	0	0	0	2
